Subject Code	Course Code	Course Title
LAW	501D	Decedents Estates & Trusts
LAW	501E	Secured Transactions
LAW	501F	Sales and Leases
LAW	502	Accounting for Lawyers
LAW	505A	Arbitration
LAW	505B	Arbitration-Labor
LAW	505C	Prob Solv App Conflict Res
LAW	508B	Corporate Finance
LAW	508C	Corporate Income Tax
LAW	508D	Corp Law & Policy Seminar
LAW	508K	Intl Corporate Governance
LAW	516	Mergers and Acquisitions
LAW	519	Partnership Tax
LAW	524C	Current Issues in Secur Reg
LAW	530F	Contract Negotiation
LAW	530F	Contract Negotiation
LAW	530G	Regulatory State
LAW	530G	Regulatory State
LAW	530G	Regulatory State
LAW	530G	Regulatory State
LAW	530J	Advocacy
LAW	530J	Advocacy
LAW	530J	Advocacy
LAW	530J	Advocacy
LAW	530J	Advocacy
LAW	530J	Advocacy
LAW	530J	Advocacy
LAW	530J	Advocacy
LAW	530J	Advocacy
LAW	530J	Advocacy
LAW	530J	Advocacy
LAW	530J	Advocacy
LAW	530J	Advocacy
LAW	532	Administrative Law
LAW	532	Administrative Law
LAW	533B	Copyright Law
LAW	533E	International Intellectual Pro
LAW	533N	Trademark Law & Unfair Comp
LAW	533R	Patent Litigation
LAW	535F	IP Practicum
LAW	537E	Entrepreneurial Lawyering
LAW	540A	Basic Will Drafting
LAW	540B	Estate Plan & Draft Seminar
LAW	541A	Child Advocacy
LAW	541B	Domestic Violence
LAW	541E	Family Law I: Marriage & Div
LAW	541K	Juvenile Law
LAW	541P	Gender Power Law & Leadership
LAW	545F	Introduction to Islamic Law
LAW	545G	Military Justice
LAW	548C	European Union Law
LAW	548F	International Human Rights
LAW	548N	Public International Law
LAW	550	Conflict of Laws
LAW	558C	Health Care Law
LAW	558F	Medical Legal Problems
LAW	565A	Animal Law
LAW	565B	Wildlife Law
LAW	566B	Land Use Planning
LAW	566J	Energy Law and Policy
LAW	572D	Tax Policy Seminar
LAW	579F	Equity
LAW	579G	Federal Jurisdiction
LAW	579K	Law & Religion
LAW	579U	Topics in Constitutional Law
LAW	579Y	Capital Punishment
LAW	586	Advanced Legal Research
LAW	587E	Mediation Adv & Civ Fac Med Tr
LAW	590A	Applied Evidence
LAW	591A	Client Counseling & Interview
LAW	591C	Negotiation
LAW	591G	Comm Skills for Lawyers
LAW	595	No-Fault Insurance Law
LAW	600A	Michigan Legal Analysis & Wrtg
LAW	600B	Legal Analysis Prac Appl &Wrtg
LAW	600C	Mich Stat Pers Inj Prac
LAW	600D	Problem Solving in Property
LAW	616B	Criminal Procedure I
LAW	616C	Criminal Procedure II
LAW	616E	Fed Investigation and Prosec
LAW	617A	Crim Trial Adv I - Pretrial
LAW	617B	Crim Trial Adv II -Trial
LAW	617B	Crim Trial Adv II -Trial
LAW	623A	TPI: Thr Skills - Adv Perf Art
LAW	623A	TPI: Thr Skills - Adv Perf Art
LAW	623C	TPI - Pretrial II
LAW	623C	TPI - Pretrial II
LAW	623C	TPI - Pretrial II
LAW	623E	TPI: Trial II
LAW	623E	TPI: Trial II
LAW	623E	TPI: Trial II
LAW	626A	Persp on Law for King Scholars
LAW	626D	King Scholar Seminar
LAW	627C	Moot Court Board
LAW	627C	Moot Court Board
LAW	628	Law Review
LAW	629A	Journal of International Law
LAW	630C	Tax Clinic I
LAW	630E	Sm Bus & Nonprofit Law Clinic
LAW	630K	Street Law
LAW	630R	Immigration Law Clinic I
LAW	630V	Housing Law Clinic I
LAW	635A	Adv Topic in Amer Indian Law
LAW	637D	AM for Lawyers-Game Theory
LAW	637E	Quantitative Analysis for Lwyr
LAW	804	Research, Writing & Adv-LL.M.
LAW	806A	American Constitutional Law
LB	118	Calculus I
LB	119	Calculus II
LB	133	Intro to HPS of Science (D)
LB	133	Intro to HPS of Science (D)
LB	133	Intro to HPS of Science (D)
LB	133	Intro to HPS of Science (D)
LB	133	Intro to HPS of Science (D)
LB	133	Intro to HPS of Science (D)
LB	133	Intro to HPS of Science (D)
LB	144	Biology I: Organismal Biology
LB	145	Biology II Cell & Molec Bio
LB	145	Biology II Cell & Molec Bio
LB	145	Biology II Cell & Molec Bio
LB	172	Chemistry II
LB	172L	Chemistry II - Laboratory
LB	220	Calculus III
LB	274	Physics II
LB	290A	Dir Study Multidisciplinary
LB	330	Topics in HPS of Science (W)
LB	330	Topics in HPS of Science (W)
LB	330	Topics in HPS of Science (W)
LB	330	Topics in HPS of Science (W)
LB	331	Literature and Science (W)
LB	332	Technology and Culture (W)
LB	332	Technology and Culture (W)
LB	333	History of Science (W)
LB	334	Sci,Tech & Public Policy (W)
LB	335	Natural Environment (W)
LB	336	Gender, Sexuality, Sci, Tech
LB	355	Philosophy of Technology (W)
LB	415	Methods of Theoretical Physics
LB	492	Senior Seminar (W)
LB	492	Senior Seminar (W)
LB	492	Senior Seminar (W)
LB	492	Senior Seminar (W)
LB	492	Senior Seminar (W)
LB	492	Senior Seminar (W)
LB	492	Senior Seminar (W)
LB	492	Senior Seminar (W)
LB	492	Senior Seminar (W)
LCS	560	Clinical Competencies II
LCS	590	Selective in LCS
LCS	590	Selective in LCS
LCS	616	Large Animal Medicine and Surg
LCS	621	Equine Practice Clerkship
LCS	623	Equine Musculoskel Dis Clkshp
LCS	627	Adv Equine Medicine Clkshp
LCS	631	Food Animal Practice Clerkship
LCS	677	Veterinary Preceptorship
LCS	678	Govern & Corporate Vet Pract
LCS	679	FA Production Medicine I
LIN	200	Introduction to Language
LIN	200	Introduction to Language
LIN	225	Language and Gender
LIN	291	Special Topics in Linguistics
LIN	401	Introduction to Linguistics
LIN	401	Introduction to Linguistics
LIN	401	Introduction to Linguistics
LIN	424	Intro to Phonetics and Phonol
LIN	431	Introduction to Morphology
LIN	434	Introduction to Syntax
LIN	437	Semantics and Pragmatics
LIN	450	Child Language Acquisition
LIN	455	Neurolinguistics
LIN	463	Intro to Cognitive Science
LIN	471	Sociolinguistics
LIN	491	Special Topics
LIN	999	Doctoral Dissertation Research
LIR	809	Labor Markets
LIR	823	Organizational Behavior in LIR
LIR	824	Hum Resource Strat & Decisions
LIR	825	Compensation & Benefits Sys
LIR	826	Organ Devel & Planned Change
LIR	827	High Performance Work Systems
LIR	832	Data Sources in LIR
LIR	854	Intl Comp IR/HR Systems
LIR	858	Collective Bargaining
LIR	860	Negotiation & Cnflct Resolut
LIR	868	Employment Law
LIR	891	Spec Top Labor Rel & Human Res
LL	152	Frst Yr Less Cmnly Tght Lng II
LLT	307	Meth of Lang Teaching
LLT	307	Meth of Lang Teaching
LLT	346	Pedagogical Grammar
LLT	361	Second Language Learning
LLT	361	Second Language Learning
LLT	808	Assess Lang Teach and Research
LLT	841	Topics in Learning & Teaching
LLT	841	Topics in Learning & Teaching
LLT	860	Second Language Acquisition
LLT	860	Second Language Acquisition
LLT	896	TESOL Practicum
LLT	999	Doctoral Dissertation Research
MBA	806	Social Issues in Management
MBA	812	Managerial Accounting
MBA	814	Applied Economics
MBA	823	Information Technology
MBA	824	Managing the Workforce
MBA	891	Special Topics in Business
MC	112	Identity and Community
MC	112	Identity and Community
MC	112	Identity and Community
MC	112	Identity and Community
MC	112	Identity and Community
MC	112	Identity and Community
MC	112	Identity and Community
MC	112	Identity and Community
MC	112	Identity and Community
MC	202	Intro Study of Public Aff (D)
MC	202	Intro Study of Public Aff (D)
MC	202	Intro Study of Public Aff (D)
MC	202	Intro Study of Public Aff (D)
MC	202	Intro Study of Public Aff (D)
MC	202	Intro Study of Public Aff (D)
MC	202	Intro Study of Public Aff (D)
MC	221	IR II Pol Intl Econ Relations
MC	221	IR II Pol Intl Econ Relations
MC	221	IR II Pol Intl Econ Relations
MC	221	IR II Pol Intl Econ Relations
MC	231	Cultures/Politics Trans Persp
MC	231	Cultures/Politics Trans Persp
MC	231	Cultures/Politics Trans Persp
MC	241	Politics and Markets
MC	271	Constitutionalism & Democracy
MC	271	Constitutionalism & Democracy
MC	271	Constitutionalism & Democracy
MC	281	Immig Minor & Amer Pluralism
MC	281	Immig Minor & Amer Pluralism
MC	281	Immig Minor & Amer Pluralism
MC	295	Des & Quan Analysis Pub Pol
MC	300	Collaborative Study
MC	300	Collaborative Study
MC	320	Pol Soc & Econ in the 3rd Wrld
MC	324A	Reg Pol Coop & Conf Mdle Est
MC	324C	Reg Pol Cop & Cnf Lat Am & Car
MC	325	State & Society in Comp Persp
MC	326	U.S. Foreign Policy
MC	327	Comp Anly of Foreign Policy
MC	332	Lit and Pol in a Comp Perspect
MC	358	Pol U.S.S.R. & Successor Sts
MC	362	Public International Law
MC	371	Bynd Lib Dem? New Dir Pol Thry
MC	371	Bynd Lib Dem? New Dir Pol Thry
MC	371	Bynd Lib Dem? New Dir Pol Thry
MC	375	Contemp Develop Amer Politics
MC	377	Cult Pol & Post-Col
MC	378	Law and Social Groups
MC	380	Social Policy
MC	387	Jews and Anti-Semitism
MC	390	Adv Topics in Public Affairs
MC	400	Field Experience
MC	441	Islam and World Politics
MC	450	Int'l Environmental Policy
MC	482	Gender and Violent Conflict
MC	492	Senior Sem Intal Relations (W)
MC	492	Senior Sem Intal Relations (W)
MC	492	Senior Sem Intal Relations (W)
MC	492	Senior Sem Intal Relations (W)
MC	497	Sen Sem Pol Thry/Const Dem (W)
MC	497	Sen Sem Pol Thry/Const Dem (W)
MC	498	Sen Sem Social Relations (W)
MC	498	Sen Sem Social Relations (W)
ME	201	Thermodynamics
ME	201	Thermodynamics
ME	222	Mechanics of Deformable Solids
ME	222	Mechanics of Deformable Solids
ME	222	Mechanics of Deformable Solids
ME	280	Graphic Communications
ME	285	CAD Tools
ME	332	Fluid Mechanics
ME	332	Fluid Mechanics
ME	361	Dynamics
ME	371	Mechanical Design I
ME	391	Mechan Engineering Analysis
ME	410	Heat Transfer
ME	417	Design of Alt Energy Systems
ME	442	Turbomachinery
ME	461	Mechanical Vibrations
ME	464	Intermediate Dynamics
ME	465	Computer Aided Optimal Design
ME	471	Mechanical Design II
ME	477	Manufacturing Processes
ME	478	Product Development
ME	481	Mechan Engin Design Projects
ME	495	Tissue Mechanics
ME	497	Biomechanical Design
ME	802	Adv Classical Thermodynamics
ME	824	Plasticity
ME	825	Experimental Mechanics
ME	840	Comp Fluid Dyn & Heat Transfer
ME	859	Nonlinear Systems and Control
ME	861	Advanced Dynamics
ME	872	Finite Element Method
ME	899	Master's Thesis Research
ME	999	Doctoral Dissertation Research
MED	492	Basics & Methods in Biomed Res
MED	608	Internal Medicine Clerkship
MGT	315	Managing Human Resources
MGT	325	Management Skills
MGT	352	Entrepreneurship
MGT	409	Business Pol & Strategic Mgt
MGT	409	Business Pol & Strategic Mgt
MGT	409	Business Pol & Strategic Mgt
MGT	409	Business Pol & Strategic Mgt
MGT	409	Business Pol & Strategic Mgt
MGT	411	Organizational Staffing
MGT	413	Personnel Training & Develop
MGT	414	Diversity in the Workplace
MGT	418	Labor-Management Relations
MGT	460	Management Capstone (W)
MGT	810	Human Resource Management
MGT	811	Human Resource Staffing
MGT	832	Negotiation and Conflict
MGT	852	Entrepreneurship: Venture Stra
MGT	879	Strat Mgt Consulting Projects
MGT	999	Doctoral Dissertation Research
MKT	300	Managerial Marketing (I)
MKT	300	Managerial Marketing (I)
MKT	302	Consumer & Organ Buyer Behav
MKT	310	Intl & Comp Dimension Business
MKT	313	Personal Selling & Buying Proc
MKT	317	Quantitative Business Res Meth
MKT	319	Marketing Research
MKT	327	Introduction to Marketing
MKT	351	Retail Management
MKT	383	Sales Management
MKT	410	Product Innovation/Management
MKT	415	Interntl Marketing Management
MKT	415	Interntl Marketing Management
MKT	415	Interntl Marketing Management
MKT	420	New Product Design & Develop
MKT	460	Marketing Strategy (W)
MKT	460	Marketing Strategy (W)
MKT	480	Entrepreneurship Capstone Exp
MKT	490	Independent Study
MKT	805	Marketing Management
MKT	806	Marketing Analysis
MKT	807	Customer-Driven Strategies
MKT	812	Integrated Marketing Comm
MKT	856	Consulting Practicum
MKT	862	Global Marketing
MKT	890	Independent Study
MKT	890	Independent Study
MMG	201	Fundamentals of Microbiology
MMG	301	Introductory Microbiology
MMG	302	Int Lab Genl & Allied Hlth Mic
MMG	409	Eukaryotic Cell Biology
MMG	413	Virology
MMG	425	Microbial Ecology
MMG	433	Microbial Genomics
MMG	434	Genomics Lab (W)
MMG	451	Immunology
MMG	491	Curr Topics Microb & Mol Genet
MMG	491	Curr Topics Microb & Mol Genet
MMG	492	Undergraduate Research Seminar
MMG	522	Medical Microbio & Immunology
MMG	565	Vet Path Micro Viruses
MMG	571	Vet Path Micro Parasites
MMG	835	Eukaryotic Molecular Genetics
MMG	861	Adv Microbial Pathogenesis
MMG	892	Seminar
MMG	999	Doctoral Dissertation Research
MS	120	Army Leadership & Problem Solv
MS	220	Challenges in Army Leadership
MS	320	Small Unit Tactics & Ldrshp
MS	420	Army Ldrshp in a Complex World
MSE	250	Matl Science and Engineering
MSE	260	Elect Mag Therm Optic Prop Mat
MSE	360	Fund Microstructural Design
MSE	370	Synthesis & Processing Matrls
MSE	381	Mat Characterization Meth II
MSE	425	Biomaterial & Biocompatibility
MSE	426	Intro to Composite Materials
MSE	465	Design & App Engr Materials
MSE	855	Adv Rate Theory & Diffusion
MSE	865	Advanced Theory of Solids
MSE	999	Doctoral Dissertation Research
MTH	100E	Int Algebra Workshop for MEP
MTH	100E	Int Algebra Workshop for MEP
MTH	103	College Algebra
MTH	103	College Algebra
MTH	103	College Algebra
MTH	103	College Algebra
MTH	103	College Algebra
MTH	103	College Algebra
MTH	103	College Algebra
MTH	103	College Algebra
MTH	103	College Algebra
MTH	103	College Algebra
MTH	103	College Algebra
MTH	103	College Algebra
MTH	103	College Algebra
MTH	103	College Algebra
MTH	103	College Algebra
MTH	103	College Algebra
MTH	103	College Algebra
MTH	103	College Algebra
MTH	103	College Algebra
MTH	103	College Algebra
MTH	103	College Algebra
MTH	103	College Algebra
MTH	103	College Algebra
MTH	103	College Algebra
MTH	103	College Algebra
MTH	103	College Algebra
MTH	103	College Algebra
MTH	103	College Algebra
MTH	103	College Algebra
MTH	103	College Algebra
MTH	103	College Algebra
MTH	103	College Algebra
MTH	103	College Algebra
MTH	103E	Col Algebra Workshop for MEP
MTH	110	Finite Math and Elts Coll Alg
MTH	110	Finite Math and Elts Coll Alg
MTH	110	Finite Math and Elts Coll Alg
MTH	110	Finite Math and Elts Coll Alg
MTH	110	Finite Math and Elts Coll Alg
MTH	110	Finite Math and Elts Coll Alg
MTH	110	Finite Math and Elts Coll Alg
MTH	112	Finite Math Appl College Alg
MTH	112	Finite Math Appl College Alg
MTH	112	Finite Math Appl College Alg
MTH	112	Finite Math Appl College Alg
MTH	112	Finite Math Appl College Alg
MTH	114	Trigonometry
MTH	114	Trigonometry
MTH	114	Trigonometry
MTH	114	Trigonometry
MTH	114	Trigonometry
MTH	114	Trigonometry
MTH	114	Trigonometry
MTH	114	Trigonometry
MTH	114	Trigonometry
MTH	114	Trigonometry
MTH	114	Trigonometry
MTH	114	Trigonometry
MTH	114	Trigonometry
MTH	116	College Algebra & Trigonometry
MTH	116	College Algebra & Trigonometry
MTH	116	College Algebra & Trigonometry
MTH	116	College Algebra & Trigonometry
MTH	124	Survey of Calculus I
MTH	124	Survey of Calculus I
MTH	124	Survey of Calculus I
MTH	124	Survey of Calculus I
MTH	124	Survey of Calculus I
MTH	124	Survey of Calculus I
MTH	124	Survey of Calculus I
MTH	126	Survey of Calculus II
MTH	126	Survey of Calculus II
MTH	132	Calculus I
MTH	132	Calculus I
MTH	132	Calculus I
MTH	132	Calculus I
MTH	132	Calculus I
MTH	132	Calculus I
MTH	132	Calculus I
MTH	133	Calculus II
MTH	133	Calculus II
MTH	133	Calculus II
MTH	133	Calculus II
MTH	133	Calculus II
MTH	1825	Intermediate Algebra
MTH	1825	Intermediate Algebra
MTH	1825	Intermediate Algebra
MTH	201	Elementary Math for Teachers I
MTH	202	Elem Math for Teachers II
MTH	234	Multivariable Calculus
MTH	234	Multivariable Calculus
MTH	234	Multivariable Calculus
MTH	234	Multivariable Calculus
MTH	234	Multivariable Calculus
MTH	235	Differential Equations
MTH	235	Differential Equations
MTH	254H	Honors Multivariable Calculus
MTH	291	Mathematics Snapshots
MTH	301	Foundations of Higher Math
MTH	305	Funct & Calculus for Elem (W)
MTH	309	Linear Algebra
MTH	309	Linear Algebra
MTH	309	Linear Algebra
MTH	309	Linear Algebra
MTH	309	Linear Algebra
MTH	310	Abstract Algebra I & Nmbr Thry
MTH	310	Abstract Algebra I & Nmbr Thry
MTH	317H	Advanced Linear Algebra
MTH	320	Analysis I
MTH	320	Analysis I
MTH	320	Analysis I
MTH	330	Higher Geometry
MTH	330	Higher Geometry
MTH	340	Ordinary Differential Equation
MTH	347H	Adv Ordinary Diff Equations
MTH	360	Theory Mathematical Interest
MTH	396	Capstone Secondary Educ (W)
MTH	411	Abstract Algebra II
MTH	419H	Honors Algebra II
MTH	421	Analysis II
MTH	429H	Honors Analysis II
MTH	432	Axiomatic Geometry
MTH	442	Partial Differential Equations
MTH	457	Introduction to Financial Math
MTH	481	Discrete Mathematics I
MTH	496	Capstone in Mathematics
MTH	819	Algebra II
MTH	842	Boundary Value Problems II
MTH	869	Geometry and Topology II
MTH	881	Graph Theory
MTH	999	Doctoral Dissertation Research
MTHE	430	History of Mathematics
MTHE	841	Crit Cont Schl Math Algebra
MUS	112	Chamber Music
MUS	112	Chamber Music
MUS	115	Spartan Brass
MUS	116	Campus Band
MUS	117	Concert Band
MUS	118	Wind Symphony
MUS	119	Symphony Band
MUS	120	Symphony Orchestra
MUS	122	Concert Orchestra
MUS	123	Collegiate Choir
MUS	125	Glee Club, Men and Women
MUS	125	Glee Club, Men and Women
MUS	126	State Singers
MUS	127	University Chorale
MUS	130	Jazz Band
MUS	130	Jazz Band
MUS	131	Jazz Combo
MUS	142	Class Instruction in Piano II
MUS	144	Italian Diction for Singers
MUS	145	Class Instruction in Voice I
MUS	145	Class Instruction in Voice I
MUS	150M	Piano for Piano Minors
MUS	151N	Voice for Non-Music Majors
MUS	160	Class Instruction in Guitar
MUS	162	Class Instruc Flute & Sax
MUS	163	Class Instruction in Clarinet
MUS	172	Class Strings II
MUS	175	Understanding Music
MUS	181	Musicianship I
MUS	181	Musicianship I
MUS	183	Ear Train & Sight Singing II
MUS	212	History Wstrn Music Since 1750
MUS	249	French Diction for Singers
MUS	281	Musicianship III
MUS	283	Adv Ear Train & Sight Sing II
MUS	302	Advanced Jazz Musicianship II
MUS	336A	Ensemble Cond II: Instrumental
MUS	337	Conducting Music Perf Majors
MUS	351	Voice
MUS	380	Musical Styles and Forms
MUS	401	Jazz Arranging/Composition II
MUS	416	Art Song Lit: FRN SPN ITL
MUS	420	Music of the 18th Century
MUS	421	19th Cent Europ-Amer Music Lit
MUS	426	Music of Africa
MUS	455	Teaching Instrumental Music
MUS	461	Marching Band Methods
MUS	463	Methds & Matls of Elem Music
MUS	467	Teach Genrl Music Elem School
MUS	468	Teach Choral Music
MUS	480	Counterpoint
MUS	482	Opera Scene Study
MUS	491	Special Topics in Music
MUS	491	Special Topics in Music
MUS	495	Student Teaching in Music
MUS	849	Piano Performance
MUS	856	Chamber Music
MUS	872	Tonal Forms
MUS	873	Early 20th Century Techniques
MUS	881	Seminar in Composition
MUS	891	Special Topics
MUS	892A	Seminar in Music History
MUS	892A	Seminar in Music History
MUS	892A	Seminar in Music History
MUS	935	Seminar in 18th Century Music
MUS	937	Seminar in 20th-Century Music
MUS	976	Performance and Analysis
